"filename"	"text"	"span"	"code"
"caso_clinico_psiquiatria177"	"tiene una pequeña industria"	"230 257"	"1120.2"
"caso_clinico_psiquiatria224"	"regentando un negocio"	"118 139"	"1120.2"
"caso_clinico_psiquiatria168"	"dueño de un restaurante"	"34 57"	"1120.2"
"caso_clinico_psiquiatria297"	"jefe en el Ministerio"	"441 462"	"1120.2"
"casos_clinicos_profesiones96"	"jefe"	"3199 3203"	"1120.2"
"casos_clinicos_profesiones96"	"jefe"	"3616 3620"	"1120.2"
"casos_clinicos_profesiones96"	"jefe de la empresa"	"4058 4076"	"1120.2"
"casos_clinicos_profesiones99"	"Tiene un negocio propio (restaurante"	"233 269"	"1120.2"
"casos_clinicos_profesiones99"	"Tenía 4 empleos y un negocio propio"	"3492 3527"	"1120.2"
"casos_clinicos_profesiones99"	"inicia un negocio"	"4917 4934"	"1120.2"
"casos_clinicos_profesiones99"	"inicia un negocio con pareja"	"4917 4945"	"1120.2"
"casos_clinicos_profesiones97"	"restaurante era de su padre"	"281 308"	"1120.2"
"casos_clinicos_profesiones87"	"tiene un negocio familiar (tienda de bolsos)"	"1866 1910"	"1120.2"
"casos_clinicos_profesiones28"	"director de la empresa"	"1522 1544"	"1120.2"
"casos_clinicos_profesiones28"	"empleadores"	"2244 2255"	"1120.2"
"caso_clinico_medicina_interna1527"	"responsable de una tienda"	"132 157"	"1120.2"
"32637086B_ES"	"Tenía una tienda"	"183 199"	"1120.2"
"caso_clinico_dermatologia120"	"empresario"	"28 38"	"1120.2"
"cc_onco1730"	"empresario"	"36 46"	"1120.2"
"cc_onco107"	"Empresario"	"1227 1237"	"1120.2"
"caso_clinico_atencion_primaria139"	"gerente de una empresa de jamones"	"1815 1848"	"1120.2"
"caso_clinico_atencion_primaria168"	"jefa"	"313 317"	"1120.2"
"caso_clinico_atencion_primaria100"	"Empresario"	"2601 2611"	"1120.2"
"caso_clinico_atencion_primaria8"	"alto cargo de una empresa internacional"	"2372 2411"	"1120.2"
"caso_clinico_atencion_primaria141"	"tienen un negocio familiar"	"1253 1279"	"1120.2"
"caso_clinico_psiquiatria83"	"alcaldesa"	"223 232"	"1111.3"
"caso_clinico_psiquiatria83"	"concejal de urbanismo"	"468 489"	"1111.1"
"casos_clinicos_profesiones39"	"miembro electo del concejo deliberante del municipio"	"2767 2819"	"1111.1"
"caso_clinico_psiquiatria122"	"primer ministro"	"1401 1416"	"1111"
"caso_clinico_psiquiatria100"	"Administrador del Principado"	"3353 3381"	"1111"
"caso_clinico_psiquiatria157"	"presidente americano"	"1485 1505"	"1111"
"caso_clinico_medtropical55"	"(obrero) en actividades agrícolas"	"651 684"	"921"
"caso_clinico_dermatologia446"	"manipuladora de rosquilletas"	"169 197"	"751"
"caso_clinico_psiquiatria143"	"soldados"	"4353 4361"	"0310.3"
"S0034-98872006000200012-2"	"marino"	"422 428"	"0310.3"
"S0120-41572007000500002-4"	"soldado"	"376 383"	"0310.3"
"S0212-71992005000700009-1"	"soldado"	"367 374"	"0310.3"
"S0034-98872006000200012-1"	"soldado"	"349 356"	"0310.3"
"cc_onco178"	"soldado"	"80 87"	"0310.3"
"caso_clinico_atencion_primaria102"	"soldado profesional"	"1893 1912"	"0310.3"
"caso_clinico_psiquiatria121"	"veterano del ejército"	"41 62"	"0310"
"caso_clinico_psiquiatria95"	"se encontraba trabajando en el ejército"	"1568 1607"	"0310"
"caso_clinico_psiquiatria1"	"Servicio Militar"	"1496 1512"	"0310"
"caso_clinico_psiquiatria206"	"Servicio Militar"	"1304 1320"	"0310"
"caso_clinico_psiquiatria489"	"servicio militar"	"1424 1440"	"0310"
"caso_clinico_psiquiatria489"	"servicio militar"	"1543 1559"	"0310"
"caso_clinico_psiquiatria287"	"servicio militar"	"2327 2343"	"0310"
"caso_clinico_psiquiatria427"	"servicio militar"	"57 73"	"0310"
"caso_clinico_psiquiatria423"	"general"	"4335 4342"	"0310"
"caso_clinico_psiquiatria423"	"generales"	"4346 4355"	"0310"
"caso_clinico_psiquiatria330"	"militar"	"518 525"	"0310"
"caso_clinico_medicina_interna917"	"Exmilitar"	"93 102"	"0310"
"caso_clinico_medicina_interna604"	"Ex militar"	"69 79"	"0310"
"caso_clinico_neurologia170"	"servicio militar"	"226 242"	"0310"
"caso_clinico_neurologia289"	"trabajaba en un arsenal militar"	"32 63"	"0310"
"S1887-85712017000100004-1"	"militar"	"424 431"	"0310"
"S1135-76062009000300004-1"	"militar"	"385 392"	"0310"
"S1887-85712013000400005-1"	"militar"	"379 386"	"0310"
"S1130-01082013000100009-1"	"militar"	"827 834"	"0310"
"S1887-85712013000200013-2"	"militar"	"409 416"	"0310"
"S1887-85712013000300006-1"	"militar del E.T."	"367 383"	"0310"
"caso_clinico_psiquiatria458"	"monitoras del hogar"	"1316 1335"	"226"
"caso_clinico_psiquiatria458"	"monitoras del Centro"	"2579 2599"	"226"
"cc_covid90"	"docente del área de la salud"	"169 197"	"226"
"caso_clinico_psiquiatria95"	"ingeniero"	"2546 2555"	"214"
"caso_clinico_psiquiatria72"	"ingeniero"	"43 52"	"214"
"caso_clinico_psiquiatria36"	"ingeniero"	"148 157"	"214"
"casos_clinicos_profesiones33"	"ingeniero"	"2282 2291"	"214"
"caso_clinico_medicina_interna1437"	"ingeniero"	"34 43"	"214"
"caso_clinico_medicina_interna474"	"ingeniero"	"42 51"	"214"
"cc_onco529"	"ingeniero"	"156 165"	"214"
"cc_onco896"	"ingeniero"	"67 76"	"214"
"casos_clinicos_infecciosas106"	"peón agrario"	"49 61"	"92"
"casos_clinicos_infecciosas49"	"Jornalero agrícola"	"145 163"	"92"
"caso_clinico_medtropical36"	"trabajaba en la ""montaña"""	"797 822"	"92"
"caso_clinico_psiquiatria120"	"conductor"	"332 341"	"83"
"caso_clinico_psiquiatria120"	"conductor"	"680 689"	"83"
"caso_clinico_psiquiatria120"	"conductor"	"835 844"	"83"
"caso_clinico_medicina_interna1625"	"conductor profesional"	"27 48"	"83"
"caso_clinico_medtropical54"	"conductor de un transporte colectivo"	"925 961"	"83"
"caso_clinico_medtropical57"	"conductor de transporte colectivo"	"1009 1042"	"83"
"caso_clinico_psiquiatria25"	"manteniendo un trabajo de hostelería"	"4237 4273"	"51"
"caso_clinico_psiquiatria540"	"Trabajó en hostelería"	"422 443"	"51"
"caso_clinico_psiquiatria540"	"trabajos desde los 18 años (hostelería"	"471 509"	"51"
"caso_clinico_psiquiatria481"	"Trabajó en el hotel de la familia de su pareja"	"720 766"	"51"
"caso_clinico_psiquiatria307"	"incorporarse a la empresa hostelera familiar"	"775 819"	"51"
"caso_clinico_psiquiatria501"	"Trabajó en la hostelería"	"225 249"	"51"
"caso_clinico_psiquiatria386"	"restaurante donde Miriam atiende, sirve y cocina"	"2551 2599"	"51"
"caso_clinico_psiquiatria168"	"trabaja desde muy joven en el restaurante"	"770 811"	"51"
"caso_clinico_psiquiatria168"	"Trabaja incesantemente en el restaurante"	"890 930"	"51"
"caso_clinico_psiquiatria168"	"se puso a trabajar en el restaurante"	"2365 2401"	"51"
"casos_clinicos_profesiones80"	"Trabaja en la industria hotelera"	"66 98"	"51"
"caso_clinico_medicina_interna1493"	"trabaja en Hostelería"	"504 525"	"51"
"caso_clinico_neurologia108"	"trabaja en hostelería"	"44 65"	"51"
"caso_clinico_dermatologia491"	"trabaja en hostelería"	"18 39"	"51"
"cc_onco197"	"trabajó en hostelería"	"119 140"	"51"
"cc_onco1136"	"Profesión en hostelería"	"473 496"	"51"
"caso_clinico_dermatologia119"	"trabajaba de cara al púbico"	"907 934"	"42"
"caso_clinico_psiquiatria122"	"profesor"	"160 168"	"23"
"caso_clinico_psiquiatria122"	"profesor"	"305 313"	"23"
"caso_clinico_psiquiatria91"	"profesores"	"108 118"	"23"
"caso_clinico_psiquiatria95"	"profesores"	"1370 1380"	"23"
"caso_clinico_psiquiatria95"	"profesor"	"4712 4720"	"23"
"caso_clinico_psiquiatria16"	"profesores"	"1363 1373"	"23"
"caso_clinico_psiquiatria18"	"profesora"	"831 840"	"23"
"caso_clinico_psiquiatria13"	"profesores"	"2020 2030"	"23"
"caso_clinico_psiquiatria116"	"profesores"	"5456 5466"	"23"
"caso_clinico_psiquiatria131"	"profesores"	"1294 1304"	"23"
"caso_clinico_psiquiatria131"	"profesores"	"1861 1871"	"23"
"caso_clinico_psiquiatria131"	"profesor"	"393 401"	"23"
"caso_clinico_psiquiatria130"	"profesor"	"2953 2961"	"23"
"caso_clinico_psiquiatria115"	"profesor"	"3226 3234"	"23"
"caso_clinico_psiquiatria178"	"profesor"	"297 305"	"23"
"caso_clinico_psiquiatria373"	"profesora"	"3642 3651"	"23"
"caso_clinico_psiquiatria151"	"profesor"	"7411 7419"	"23"
"caso_clinico_psiquiatria151"	"profesor"	"7850 7858"	"23"
"caso_clinico_psiquiatria151"	"profesor"	"8136 8144"	"23"
"caso_clinico_psiquiatria151"	"profesor"	"8952 8960"	"23"
"caso_clinico_psiquiatria151"	"profesora"	"6532 6541"	"23"
"caso_clinico_psiquiatria151"	"profesora"	"6645 6654"	"23"
"caso_clinico_psiquiatria151"	"profesora"	"8483 8492"	"23"
"caso_clinico_psiquiatria151"	"profesores"	"6042 6052"	"23"
"caso_clinico_psiquiatria151"	"profesores"	"6188 6198"	"23"
"caso_clinico_psiquiatria364"	"profesores"	"4517 4527"	"23"
"caso_clinico_psiquiatria364"	"profesores"	"5675 5685"	"23"
"caso_clinico_psiquiatria363"	"profesores"	"5038 5048"	"23"
"caso_clinico_psiquiatria363"	"profesores del centro escolar"	"5248 5277"	"23"
"caso_clinico_psiquiatria368"	"profesores"	"4229 4239"	"23"
"caso_clinico_psiquiatria368"	"profesores"	"4314 4324"	"23"
"caso_clinico_psiquiatria429"	"profesora de un colegio"	"1601 1624"	"23"
"caso_clinico_psiquiatria174"	"se dedican al mundo de la enseñanza"	"476 511"	"23"
"caso_clinico_psiquiatria201"	"docente"	"7142 7149"	"23"
"caso_clinico_psiquiatria292"	"profesor"	"1749 1757"	"23"
"caso_clinico_psiquiatria292"	"profesor"	"1871 1879"	"23"
"caso_clinico_psiquiatria292"	"profesor"	"3719 3727"	"23"
"caso_clinico_psiquiatria372"	"profesores"	"1505 1515"	"23"
"caso_clinico_psiquiatria164"	"profesores"	"1790 1800"	"23"
"caso_clinico_psiquiatria157"	"profesor"	"2820 2828"	"23"
"caso_clinico_psiquiatria177"	"docente"	"38 45"	"23"
"caso_clinico_psiquiatria177"	"compañeras de la escuela donde trabajaba"	"384 424"	"23"
"casos_clinicos_profesiones34"	"profesora"	"256 265"	"23"
"casos_clinicos_profesiones42"	"profesores"	"1962 1972"	"23"
"casos_clinicos_infecciosas118"	"profesora"	"18 27"	"23"
"caso_clinico_radiologia863"	"Profesora"	"19 28"	"23"
"S0211-57352013000300011-1"	"profesor"	"2220 2228"	"23"
"S0211-57352013000300011-1"	"profesor"	"2342 2350"	"23"
"S0211-57352013000300011-1"	"profesor"	"4186 4194"	"23"
"cc_onco686"	"Se dedicaba a la enseñanza"	"286 312"	"23"
"cc_onco808"	"profesora"	"150 159"	"23"
"cc_onco1849"	"profesora"	"54 63"	"23"
"cc_onco179"	"profesora"	"485 494"	"23"
"cc_onco991"	"profesora"	"28 37"	"23"
"cc_onco616"	"Trabajaba de personal docente"	"258 287"	"23"
"caso_clinico_endocrinologia57"	"personal sanitario"	"1026 1044"	"22"
"caso_clinico_psiquiatria93"	"personal de la institución"	"562 588"	"22"
"caso_clinico_psiquiatria12"	"personal de la unidad"	"2188 2209"	"22"
"caso_clinico_psiquiatria106"	"personal de salud"	"2330 2347"	"22"
"caso_clinico_psiquiatria106"	"personal de salud"	"3288 3305"	"22"
"caso_clinico_psiquiatria8"	"personal sanitario"	"561 579"	"22"
"caso_clinico_psiquiatria8"	"personal sanitario y de los servicios sociales"	"561 607"	"22"
"caso_clinico_psiquiatria50"	"personal sanitario"	"8659 8677"	"22"
"caso_clinico_psiquiatria34"	"personal de servicio"	"2592 2612"	"22"
"caso_clinico_psiquiatria211"	"miembros del personal de la planta"	"12280 12314"	"22"
"caso_clinico_psiquiatria322"	"equipo sanitario"	"761 777"	"22"
"caso_clinico_psiquiatria373"	"personal sanitario"	"9315 9333"	"22"
"caso_clinico_psiquiatria295"	"profesionales sanitarios"	"4810 4834"	"22"
"caso_clinico_psiquiatria367"	"personal sanitario"	"2454 2472"	"22"
"caso_clinico_psiquiatria508"	"profesionales sanitarios"	"11805 11829"	"22"
"caso_clinico_psiquiatria391"	"profesionales del taller"	"5537 5561"	"22"
"caso_clinico_psiquiatria391"	"profesionales de la entidad laboral"	"5966 6001"	"22"
"caso_clinico_psiquiatria507"	"personal sanitario"	"7768 7786"	"22"
"caso_clinico_psiquiatria223"	"personal médico"	"2514 2529"	"22"
"caso_clinico_psiquiatria223"	"personal sanitario"	"6420 6438"	"22"
"caso_clinico_psiquiatria489"	"personal sanitario"	"3812 3830"	"22"
"caso_clinico_psiquiatria171"	"trabaja en un hospital"	"104 126"	"22"
"caso_clinico_psiquiatria442"	"personal de FAISEM"	"2391 2409"	"22"
"caso_clinico_psiquiatria442"	"personal de FAISEM"	"3076 3094"	"22"
"caso_clinico_psiquiatria378"	"personal de la Unidad"	"8769 8790"	"22"
"caso_clinico_psiquiatria296"	"personal de la Unidad"	"7554 7575"	"22"
"caso_clinico_psiquiatria315"	"profesionales del centro"	"3405 3429"	"22"
"caso_clinico_psiquiatria494"	"Trabaja en un Centro especial"	"3822 3851"	"22"
"caso_clinico_psiquiatria423"	"personal sanitario"	"13128 13146"	"22"
"caso_clinico_psiquiatria289"	"profesionales sanitarios"	"2346 2370"	"22"
"caso_clinico_psiquiatria289"	"profesionales sanitarios"	"2698 2722"	"22"
"caso_clinico_psiquiatria188"	"personal sanitario"	"2762 2780"	"22"
"caso_clinico_psiquiatria148"	"personal del hospital"	"882 903"	"22"
"caso_clinico_psiquiatria432"	"personal sanitario"	"7397 7415"	"22"
"caso_clinico_psiquiatria432"	"profesional del ámbito privado"	"1852 1882"	"22"
"caso_clinico_psiquiatria281"	"personal sanitario"	"3540 3558"	"22"
"caso_clinico_psiquiatria254"	"profesionales sanitarios"	"556 580"	"22"
"caso_clinico_psiquiatria506"	"personal de la residencia"	"1291 1316"	"22"
"caso_clinico_psiquiatria486"	"personal del hospital"	"4631 4652"	"22"
"casos_clinicos_profesiones20"	"personal del hospital"	"881 902"	"22"
"caso_clinico_medicina_interna1563"	"personal médico"	"4161 4176"	"22"
"caso_clinico_medicina_interna1706"	"personal médico"	"4274 4289"	"22"
"caso_clinico_medicina_interna1710"	"personal sanitario"	"4709 4727"	"22"
"caso_clinico_urgencias197"	"personal sanitario"	"4600 4618"	"22"
"caso_clinico_urgencias144"	"personal sanitario"	"500 518"	"22"
"caso_clinico_neurologia246"	"personal sanitario de urgencias"	"898 929"	"22"
"cc_covid89"	"personal sanitario"	"2078 2096"	"22"
"cc_covid63"	"personal sanitario"	"2053 2071"	"22"
"cc_covid90"	"profesional de salud"	"2130 2150"	"22"
"caso_clinico_dermatologia486"	"trabajó en atención primaria"	"525 553"	"22"
"caso_clinico_dermatologia486"	"trabajó en atención primaria, medicina interna"	"525 571"	"22"
"caso_clinico_dermatologia486"	"trabajó en atención primaria, medicina interna y onco-radioterapia"	"525 591"	"22"
"S0465-546X2010000400007-1"	"trabajaba en la planta de oncología"	"730 765"	"22"
"S0465-546X2013000400008-1"	"Trabajadora de este Hospital"	"370 398"	"22"
"caso_clinico_atencion_primaria158"	"equipo sanitario"	"3164 3180"	"22"
"caso_clinico_atencion_primaria173"	"personal sanitario"	"2230 2248"	"22"
"caso_clinico_atencion_primaria186"	"personal sanitario"	"608 626"	"22"
"caso_clinico_atencion_primaria186"	"hospital donde trabaja"	"440 462"	"22"
"caso_clinico_atencion_primaria22"	"personal sanitario"	"1197 1215"	"22"
"caso_clinico_psiquiatria100"	"Emperador"	"2200 2209"	"11"
"caso_clinico_psiquiatria100"	"Emperador"	"3057 3066"	"11"
"caso_clinico_psiquiatria100"	"Emperador"	"3279 3288"	"11"
"caso_clinico_psiquiatria288"	"Papa"	"2001 2005"	"11"
"caso_clinico_psiquiatria526"	"Reina"	"3168 3173"	"11"
"caso_clinico_psiquiatria526"	"Reina"	"3185 3190"	"11"
"caso_clinico_psiquiatria526"	"Reina"	"3360 3365"	"11"
"caso_clinico_psiquiatria512"	"rey"	"3307 3310"	"11"
"caso_clinico_psiquiatria119"	"ha tenido trabajos eventuales en hostelería"	"1502 1545"	"9"
"caso_clinico_psiquiatria510"	"funcionario"	"41 52"	"4"
"casos_clinicos_profesiones33"	"empleado público"	"2208 2224"	"4"
"casos_clinicos_profesiones88"	"trabajar en la Dirección General de Obras Públicas"	"1422 1472"	"4"
"casos_clinicos_profesiones89"	"profesional del Ministerio de Salud Pública"	"94 137"	"4"
"caso_clinico_radiologia213"	"funcionario"	"45 56"	"4"
"cc_onco818"	"funcionario"	"401 412"	"4"
"cc_onco212"	"funcionario"	"38 49"	"4"
"caso_clinico_psiquiatria29"	"aficionado a la práctica de deportes"	"552 588"	"SCTID: 228447005"
"caso_clinico_psiquiatria105"	"Frecuentó varias actividades extracurriculares como petanca"	"2850 2909"	"SCTID: 228447005"
"caso_clinico_psiquiatria105"	"Frecuentó varias actividades extracurriculares como petanca, hipoterapia y danza"	"2850 2930"	"SCTID: 228447005"
"caso_clinico_psiquiatria100"	"autor"	"3630 3635"	"SCTID: 300758009"
"caso_clinico_psiquiatria13"	"actividades delictivas (robos"	"2415 2444"	"SCTID: 105557001"
"caso_clinico_psiquiatria65"	"voluntariado en un centro de acogida de animales"	"1706 1754"	"SCTID: 300758009"
"caso_clinico_psiquiatria65"	"voluntariado en un centro de acogida de animales"	"3887 3935"	"SCTID: 300758009"
"caso_clinico_psiquiatria112"	"ir al gimnasio"	"2801 2815"	"SCTID: 228447005"
"caso_clinico_psiquiatria116"	"tocar la guitarra"	"6971 6988"	"SCTID: 300758009"
"caso_clinico_psiquiatria116"	"tocar la guitarra, batería"	"6971 6997"	"SCTID: 300758009"
"caso_clinico_psiquiatria46"	"trabajando informalmente con su padre"	"5035 5072"	"SCTID: 106541005"
"caso_clinico_psiquiatria2"	"deportista de alto rendimiento"	"135 165"	"SCTID: 160634009"
"caso_clinico_psiquiatria59"	"hace yoga"	"1939 1948"	"SCTID: 229224000"
"caso_clinico_psiquiatria40"	"bruja"	"1564 1569"	"5161.4"
"caso_clinico_psiquiatria299"	"footing"	"496 503"	"SCTID: 228447005"
"caso_clinico_psiquiatria373"	"Realiza actividades extraescolares de música"	"3417 3461"	"SCTID: 300758009"
"caso_clinico_psiquiatria373"	"Realiza actividades extraescolares de música y natación"	"3417 3472"	"SCTID: 20461001"
"caso_clinico_psiquiatria303"	"cantando música tradicional judía"	"1156 1189"	"SCTID: 300758009"
"caso_clinico_psiquiatria544"	"tocar la guitarra"	"3407 3424"	"SCTID: 300758009"
"caso_clinico_psiquiatria370"	"juega en un equipo de baloncesto"	"2040 2072"	"SCTID: 25731005"
"caso_clinico_psiquiatria370"	"practica múltiples deportes"	"845 872"	"SCTID: 228447005"
"caso_clinico_psiquiatria370"	"Toca el piano"	"2024 2037"	"SCTID: 300758009"
"caso_clinico_psiquiatria312"	"pintor artístico"	"1574 1590"	"SCTID: 288438005"
"caso_clinico_psiquiatria312"	"pinta cuadros"	"1705 1718"	"SCTID: 288438005"
"caso_clinico_psiquiatria363"	"Toca el teclado"	"3222 3237"	"SCTID: 300758009"
"caso_clinico_psiquiatria363"	"Toca el teclado y la guitarra"	"3222 3251"	"SCTID: 300758009"
"caso_clinico_psiquiatria363"	"había iniciado la actividad de fútbol"	"5418 5455"	"SCTID: 88289009"
"caso_clinico_psiquiatria369"	"juega en un equipo de baloncesto"	"2053 2085"	"SCTID: 25731005"
"caso_clinico_psiquiatria369"	"practica múltiples deportes"	"854 881"	"SCTID: 228447005"
"caso_clinico_psiquiatria369"	"Toca el piano"	"2037 2050"	"SCTID: 300758009"
"caso_clinico_psiquiatria318"	"gurú"	"2163 2167"	"2636"
"caso_clinico_psiquiatria547"	"retoma la actividad deportiva grupal (rugby)"	"6797 6841"	"SCTID: 415356001"
"caso_clinico_psiquiatria429"	"realizar tareas de voluntariado"	"5184 5215"	"SCTID: 300758009"
"caso_clinico_psiquiatria429"	"dar clase de informática a inmigrantes"	"5295 5333"	"2356.1.1"
"caso_clinico_psiquiatria429"	"Acude también a nadar"	"5494 5515"	"SCTID: 20461001"
"caso_clinico_psiquiatria429"	"Acude también a nadar y al gimnasio"	"5494 5529"	"SCTID: 20461001"
"caso_clinico_psiquiatria455"	"le gusta hacer deporte (remo"	"3290 3318"	"SCTID: 228447005"
"caso_clinico_psiquiatria169"	"se dedica al dibujo"	"1200 1219"	"SCTID: 288438005"
"caso_clinico_psiquiatria169"	"se dedica al dibujo y la pintura"	"1200 1232"	"SCTID: 288438005"
"caso_clinico_psiquiatria377"	"se apunta a hípica"	"14189 14207"	"SCTID: 228447005"
"caso_clinico_psiquiatria482"	"tutor legal"	"707 718"	"SCTID: 58626002"
"caso_clinico_psiquiatria162"	"ir al gimnasio"	"888 902"	"SCTID: 228447005"
"caso_clinico_psiquiatria162"	"ir al gimnasio"	"3787 3801"	"SCTID: 228447005"
"caso_clinico_psiquiatria162"	"Le gusta hacer deporte"	"770 792"	"SCTID: 228447005"
"caso_clinico_psiquiatria386"	"tocando el piano"	"1723 1739"	"SCTID: 300758009"
"caso_clinico_psiquiatria386"	"sirvienta de la casa"	"2174 2194"	"5152"
"caso_clinico_psiquiatria425"	"cooperante voluntaria en varias residencias"	"11377 11420"	"SCTID: 300758009"
"caso_clinico_psiquiatria172"	"hace ejercicio a diario"	"1035 1058"	"SCTID: 228447005"
"caso_clinico_psiquiatria164"	"jugar al tenis"	"1835 1849"	"SCTID: 26550000"
"casos_clinicos_profesiones100"	"Afición por el deporte: atletismo"	"2770 2803"	"SCTID: 228447005"
"casos_clinicos_profesiones100"	"Afición por el deporte: atletismo, gimnasio"	"2770 2813"	"SCTID: 228447005"
"casos_clinicos_profesiones100"	"Afición por el deporte: atletismo, gimnasio y artes marciales"	"2770 2831"	"SCTID: 6351001"
"casos_clinicos_profesiones83"	"Asiste en las mañanas a nadar"	"8522 8551"	"SCTID: 20461001"
"casos_clinicos_profesiones83"	"gusta de practicar deportes de alto riesgo"	"8638 8680"	"SCTID: 228447005"
